WellNumbersId|StateWellId|WellReportTrackingNumber|USGSSiteNumber|TCEQSourceId|GCDWellNumber|OwnerWellNumber|PreviousWellNumber|OtherWellNumber|PluggingReportTrackingNumber|CreatedDate|LastUpdateDate
9684|128029|||||Phillips Tom 1||||2016-06-24|2016-07-29
9685|128030|||||Minnie Lee Tom 2||||2016-06-24|2016-07-29
9686|128037|||||J.L. Tom 1||||2016-06-24|2016-07-29
9687|128038|||||Smith and Mowinkle 1||||2016-06-24|2016-07-29
9688|128047|||||A-4||||2016-06-24|2016-07-29
9689|128051|||||P. Taylor 1||||2016-06-24|2016-07-29
9690|128087|||||C. Nelson Estate 1||||2016-06-24|2016-07-29
9691|128113|||||Jess McNeel 2||||2016-06-24|2016-07-29
9692|128121|||||Jess McNeel No.1||||2016-06-24|2016-07-29
9693|128122|||||M Franklin Jr 1||||2016-06-24|2016-07-29
9694|128124|||||R S Franklin 1||||2016-06-24|2016-07-29
9695|128126|||||Lena Franklin 1 et al||||2016-06-24|2016-07-29
9696|128143|||||Louis M. Gubbels 10||||2016-06-24|2016-07-29
9697|128146|||||B-12 house well||||2016-06-24|2018-06-05
9698|128153|||||H M ROARK 1||||2016-06-24|2016-07-29
9699|128161|||||M.A. Tyler 1||||2016-06-24|2016-07-29
9700|128170|||||LOUIS M GUBBELS 14||||2016-06-24|2016-07-29
9701|128173|||||Brown Ranch 1||||2016-06-24|2016-07-29
9702|128177|||||Richard Horton 1||||2016-06-24|2016-07-29
9703|128184|||||Rose T. Quinn No.1||||2016-06-24|2016-07-29
9704|128198|||||Leonard Jacob Corp  A-1-D||||2016-06-24|2016-07-29
9705|128199|||||MABEL BROWNSON 11||||2016-06-24|2016-07-29
9706|128200|||||Mabel New 1||||2016-06-24|2016-07-29
9707|128251|||||W. J. Templin 1||||2016-06-24|2016-07-29
9708|128265|||||Margaret Ann Kimball #1||||2016-06-24|2016-07-29
9709|128294|||||R.B. Lowe 1||||2016-06-24|2016-07-29
9710|128298|||||T.R. Kuykendall 1||||2016-06-24|2016-07-29
9711|128304|||||J. C. Dilworth 1||||2016-06-24|2016-07-29
9712|128316|||||McMULLEN 2||||2016-06-24|2016-07-29
9713|128318|||||J.A. Bracken 1||||2016-06-24|2016-07-29
9714|128319|||||G.L. Hayes 1||||2016-06-24|2016-07-29
9715|128321|||||J. B. DILWORTH 1||||2016-06-24|2016-07-29
9716|128330|||||Two Rivers Ranch 1||||2016-06-24|2016-07-29
9717|128356|||||W O and L T STEVENSON 1||||2016-06-24|2016-07-29
9718|128362|||||HAYS EZZELL RANCH 1||||2016-06-24|2016-07-29
9719|128536|||||Alamo National Bank Trustee 1||||2016-06-24|2016-07-29
9720|128539|||||South Texas Syndicate B-3||||2016-06-24|2016-07-29
9721|128543|||||South Texas Syndicate C-1||||2016-06-24|2016-07-29
9722|128550|||||10-c||||2016-06-24|2016-07-29
9723|128551|||||Alamo National Bank Trustee 1||||2016-06-24|2016-07-29
9724|128554|||||Washburn 1-A||||2016-06-24|2016-07-29
9725|128557|||||Mabel Lowe Grimes 1||||2016-06-24|2016-07-29
9726|128561|||||South Texas Syndicate A A 1||||2016-06-24|2016-07-29
9727|128563|||||South Texas Syndicate Washburn F-7||||2016-06-24|2016-07-29
9728|128565|||||James Walker 1||||2016-06-24|2016-07-29
9729|128573|||||Shiner Ranch 1||||2016-06-24|2016-07-29
9730|128598|||||Shiner 1||||2016-06-24|2016-07-29
9731|128599|||||H Ezzell C-6||||2016-06-24|2016-07-29
9732|128707|||||Nueces Land and Livestock Company Well 1||||2016-06-24|2016-07-29
9733|128735|||||Rives Well 1||||2016-06-24|2016-07-29
9734|128750|||||DOLPH 1-A||||2016-06-24|2016-07-29
9735|128761|||||Murray Holland 1||||2016-06-24|2016-07-29
9736|128773|||||D. W. Rhodes B-2||||2016-06-24|2016-07-29
9737|128863|||||St. Louis Union Trust Co. No. 1||||2016-06-24|2016-07-29
9738|128870|||||Nueces Land and Livestock 1||||2016-06-24|2016-07-29
9739|128875|||||Lewis Yeager No B-1||||2016-06-24|2016-07-29
9740|128881|||||Nueces Land and Livestock 1-171||||2016-06-24|2016-07-29
9741|128882|||||Nueces Land and Livestock 2||||2016-06-24|2016-07-29
9742|128926|||||R.D. Cousins 1||||2016-06-24|2016-07-29
9743|128931|||||R F BASS UNIT 1||||2016-06-24|2016-07-29
9744|128946|||||Mary DeArman 1||||2016-06-24|2016-07-29
9745|129022|||||Lucy Manka Gdn. No. 2 Well 1||||2016-06-24|2016-07-29
9746|129059|||||Mary Yanta 1||||2016-06-24|2016-07-29
9747|129087|||||E-13||||2016-06-24|2016-07-29
9748|129366|||||J. O. Faith 1||||2016-06-24|2016-07-29
9749|129406|||||Ernest Esse 1||||2016-06-24|2016-07-29
9750|129516|||||Fuhrken 1||||2016-06-24|2016-07-29
9751|129767|||||Carl O. Carlson 1||||2016-06-24|2016-07-29
9752|129768|||||Mary K. Wolfe 1||||2016-06-24|2016-07-29
9753|129788|||||H-58||||2016-06-24|2016-07-29
9754|131079|||||S1||||2016-06-24|2016-07-29
9755|131081|||||S9||||2016-06-24|2016-07-29
9756|131083|||||S10||||2016-06-24|2016-07-29
9757|131086|||||S17||||2016-06-24|2016-07-29
9758|131087|||||S18||||2016-06-24|2016-07-29
9759|131088|||||S13||||2016-06-24|2016-07-29
9760|131089|||||S15||||2016-06-24|2016-07-29
9761|131127|||||S22||||2016-06-24|2016-07-29
9762|131128|||||S16||||2016-06-24|2016-07-29
9763|131132|||||S24||||2016-06-24|2016-07-29
9764|131134|||||S40||||2016-06-24|2016-07-29
9765|131157|||||S7||||2016-06-24|2016-07-29
9766|131159|||||S43||||2016-06-24|2016-07-29
9767|131163|||||R. H. Welder Estate 1||||2016-06-24|2016-07-29
9768|131299|||||Mrs B.F. Collins 3||||2016-06-24|2016-07-29
9769|131336|||||City of Corpus Christi 17||||2016-06-24|2016-07-29
9770|131349|||||86-1  #2||||2016-06-24|2016-07-29
9771|131357|||||86-2||||2016-06-24|2016-07-29
9772|131370|||||85-2  #1||||2016-06-24|2016-07-29
9773|131376|||||J. R. Knight 1||||2016-06-24|2016-07-29
9774|131377|||||S19||||2016-06-24|2016-07-29
9775|131378|||||S21||||2016-06-24|2016-07-29
9776|131379|||||203 S25||||2016-06-24|2016-07-29
9777|131380|||||Thomas Dix 1||||2016-06-24|2016-07-29
9778|131381|||||S26||||2016-06-24|2016-07-29
9779|131382|||||S8||||2016-06-24|2016-07-29
9780|131384|||||S31||||2016-06-24|2016-07-29
9781|131385|||||S33||||2016-06-24|2016-07-29
9782|131388|||||S37||||2016-06-24|2016-07-29
9783|131390|||||S35||||2016-06-24|2016-07-29
9784|131391|||||S32||||2016-06-24|2016-07-29
9785|131396|||||S28||||2016-06-24|2016-07-29
9786|131397|||||S29||||2016-06-24|2016-07-29
9787|131399|||||S62||||2016-06-24|2016-07-29
9788|131400|||||S61||||2016-06-24|2016-07-29
9789|131405|||||A. T. Chopelas 4||||2016-06-24|2016-07-29
9790|131406|||||S58||||2016-06-24|2016-07-29
9791|131407|||||S57||||2016-06-24|2016-07-29
9792|131411|||||S60||||2016-06-24|2016-07-29
9793|131412|||||S6||||2016-06-24|2016-07-29
9794|131414|||||S59||||2016-06-24|2016-07-29
9795|131416|||||Gustav Adams 1||||2016-06-24|2016-07-29
9796|131417|||||F. B. Hayworth 1||||2016-06-24|2016-07-29
9797|131419|||||A. T. Chopelas 1||||2016-06-24|2016-07-29
9798|131420|||||S45||||2016-06-24|2016-07-29
9799|131421|||||P20||||2016-06-24|2016-07-29
9800|131422|||||S39 202||||2016-06-24|2016-07-29
9801|131423|||||S46  201||||2016-06-24|2016-07-29
9802|131424|||||S38||||2016-06-24|2016-07-29
9803|131426|||||S54||||2016-06-24|2016-07-29
9804|131432|||||S48||||2016-06-24|2016-07-29
9805|131433|||||S49||||2016-06-24|2016-07-29
9806|131434|||||S50||||2016-06-24|2016-07-29
9807|131435|||||S44||||2016-06-24|2016-07-29
9808|131449|||||200 S-55||||2016-06-24|2016-07-29
9809|131453|||||S52||||2016-06-24|2016-07-29
9810|131457|||||1||||2016-06-24|2016-07-29
9811|131459|||||12||||2016-06-24|2016-07-29
9812|131472|||||S68||||2016-06-24|2016-07-29
9813|131474|||||S63||||2016-06-24|2016-07-29
9814|131475|||||S64||||2016-06-24|2016-07-29
9815|131477|||||I.W. Norris 1||||2016-06-24|2016-07-29
9816|131478|||||Auld Goldston 1||||2016-06-24|2016-07-29
9817|131498|||||7961301||||2016-06-24|2016-07-29
9818|131499|||||7961302||||2016-06-24|2016-07-29
9819|131510|||||S5||||2016-06-24|2016-07-29
9820|131512|||||S4||||2016-06-24|2016-07-29
9821|131513|||||V. E. Ray 1||||2016-06-24|2016-07-29
9822|131526|||||P27||||2016-06-24|2016-07-29
9823|131528|||||P28||||2016-06-24|2016-07-29
9824|131539|||||Q-106||||2016-06-24|2016-07-29
9825|131542|||||Blaschke and Mayo 5||||2016-06-24|2016-07-29
9826|131543|||||Welder  1||||2016-06-24|2016-07-29
9827|131549|||||R. E. McClary 1||||2016-06-24|2016-07-29
9828|131557|||||Tutt 1||||2016-06-24|2016-07-29
9829|131667|||||State Tract 191, Well 1||||2016-06-24|2016-07-29
9830|132063|||||Rovi Farms 5||||2016-06-24|2016-07-29
9831|132982|||||DOW CHEMICAL CO. WELL 20||||2016-06-24|2016-07-29
9832|132985|||||OBS 8 B||||2016-06-24|2016-07-29
9833|132986|||||OBS 9||||2016-06-24|2016-07-29
9834|132987|||||OBS 7||||2016-06-24|2016-07-29
9835|132994|||||WELL 19||||2016-06-24|2016-07-29
9836|133003|||||OBS 13||||2016-06-24|2016-07-29
9837|133021|||||VELASCO 4||||2016-06-24|2016-07-29
9838|133070|||||WELL 1||||2016-06-24|2016-07-29
9839|133075|||||DOW 16 PLANT A||||2016-06-24|2016-07-29
9840|133077|||||OBS 2 AO||||2016-06-24|2016-07-29
9841|133078|||||OBS 1 AO||||2016-06-24|2016-07-29
9842|133088|||||WELL 7||||2016-06-24|2016-07-29
9843|133326|||||S70||||2016-06-24|2016-07-29
9844|133330|||||S67||||2016-06-24|2016-07-29
9845|133369|||||S65||||2016-06-24|2016-07-29
9846|133375|||||2||||2016-06-24|2016-07-29
9847|133394|||||Earl Vickers 1||||2016-06-24|2016-07-29
9848|133397|||||Ben E. Ivey 1||||2016-06-24|2016-07-29
9849|133401|||||H. L. Steele NCT 1||||2016-06-24|2016-07-29
9850|133418|||||Hester Estate 2||||2016-06-24|2016-07-29
9851|133457|||||52||||2016-06-24|2016-07-29
9852|133508|||||167||||2016-06-24|2016-07-29
9853|133618|||||N-21||||2016-06-24|2016-07-29
9854|133628|||||N-28||||2016-06-24|2016-07-29
9855|133629|||||N29 Q304||||2016-06-24|2016-07-29
9856|133634|||||N-19||||2016-06-24|2016-07-29
9857|133636|||||N-18||||2016-06-24|2016-07-29
9858|133637|||||N-17||||2016-06-24|2016-07-29
9859|133638|||||N-15||||2016-06-24|2016-07-29
9860|133639|||||N16||||2016-06-24|2016-07-29
9861|133662|||||T.C. Gallagher 1||||2016-06-24|2016-07-29
9862|133668|||||N7||||2016-06-24|2016-07-29
9863|133676|||||1 J. Ranly et al||||2016-06-24|2016-07-29
9864|133678|||||173||||2016-06-24|2016-07-29
9865|133682|||||Nueces Bay 1||||2016-06-24|2016-07-29
9866|133711|||||N36 Q361||||2016-06-24|2016-07-29
9867|133728|||||N37||||2016-06-24|2016-07-29
9868|133729|||||N39||||2016-06-24|2016-07-29
9869|133730|||||N38||||2016-06-24|2016-07-29
9870|133731|||||N40||||2016-06-24|2016-07-29
9871|133732|||||N41||||2016-06-24|2016-07-29
9872|133733|||||N26||||2016-06-24|2016-07-29
9873|133735|||||N30||||2016-06-24|2016-07-29
9874|133736|||||N-31||||2016-06-24|2016-07-29
9875|133737|||||N32||||2016-06-24|2016-07-29
9876|133738|||||N33||||2016-06-24|2016-07-29
9877|133744|||||N13||||2016-06-24|2016-07-29
9878|133745|||||N10||||2016-06-24|2016-07-29
9879|133746|||||N11||||2016-06-24|2016-07-29
9880|133747|||||N9||||2016-06-24|2016-07-29
9881|133748|||||N12||||2016-06-24|2016-07-29
9882|133749|||||N14||||2016-06-24|2016-07-29
9883|133755|||||120||||2016-06-24|2016-07-29
9884|133756|||||46||||2016-06-24|2016-07-29
9885|133758|||||N34||||2016-06-24|2016-07-29
9886|133759|||||121||||2016-06-24|2016-07-29
9887|133761|||||N58 Q308||||2016-06-24|2016-07-29
9888|133780|||||N60||||2016-06-24|2016-07-29
9889|133792|||||N61||||2016-06-24|2016-07-29
9890|133800|||||N57||||2016-06-24|2016-07-29
9891|133855|||||S.E. Wilson Jr. 595 Well 1||||2016-06-24|2016-07-29
9892|133922|||||N49||||2016-06-24|2016-07-29
9893|133923|||||N50 Q363||||2016-06-24|2016-07-29
9894|133935|||||N45||||2016-06-24|2016-07-29
9895|133936|||||N44||||2016-06-24|2016-07-29
9896|133937|||||N43||||2016-06-24|2016-07-29
9897|133938|||||N48||||2016-06-24|2016-07-29
9898|133940|||||3C||||2016-06-24|2016-07-29
9899|133941|||||1C||||2016-06-24|2016-07-29
9900|133942|||||4C||||2016-06-24|2016-07-29
9901|133943|||||2B||||2016-06-24|2016-07-29
9902|133945|||||N46||||2016-06-24|2016-07-29
9903|133949|||||N47||||2016-06-24|2016-07-29
9904|133966|||||12||||2016-06-24|2016-07-29
9905|134005|||||N55||||2016-06-24|2016-07-29
9906|134006|||||N56||||2016-06-24|2016-07-29
9907|134014|||||N63||||2016-06-24|2016-07-29
9908|134037|||||Chapman Heirs No. B-9||||2016-06-24|2016-07-29
9909|134038|||||214||||2016-06-24|2016-07-29
9911|134880|||||Test Hole||||2016-06-24|2016-07-29
9912|135823|||||277A||||2016-06-24|2016-07-29
9913|136116|||||La Mesa Land and Cattle Co No 1||||2016-06-24|2016-07-29
9914|136187|||||1||||2016-06-24|2016-07-29
9915|136188|||||1||||2016-06-24|2016-07-29
9916|136192|||||Killam - Hurd - Amoco Fee E 1||||2016-06-24|2016-07-29
9917|136193|||||Killam and Hurd 1 P24 Fee||||2016-06-24|2016-07-29
9918|136194|||||Killam and Heard - Amoco Well B 1||||2016-06-24|2016-07-29
9919|136206|||||west well||||2016-06-24|2016-07-29
9920|136207|||||east well||||2016-06-24|2016-07-29
9921|136395|||||3||||2016-06-24|2016-07-29
9922|136549|||||8713801||||2016-06-24|2016-07-29
9923|136630|||||El Bravo Wells||||2016-06-24|2016-07-29
9924|136663|||||C-24||||2016-06-24|2016-07-29
9925|136707|||||8713805||||2016-06-24|2016-07-29
9926|136712|||||D-26||||2016-06-24|2016-07-29
9927|136713|||||D-24||||2016-06-24|2016-07-29
9928|136760|||||3||||2016-06-24|2016-07-29
9929|136781|||||Bella Vista||||2016-06-24|2016-07-29
9930|136929|||||G-21||||2016-06-24|2016-07-29
9931|136961|||||H-39||||2016-06-24|2016-07-29
9932|136965|||||Center||||2016-06-24|2016-07-29
9933|136973|||||J-31||||2016-06-24|2016-07-29
9934|136979|||||J-39||||2016-06-24|2016-07-29
9935|137297|||||F-32||||2016-06-24|2016-07-29
9936|137488|||||Test Hole 5||||2016-06-24|2016-07-29
9937|137492|||||2||||2016-06-24|2016-07-29
9938|137493|||||1||||2016-06-24|2016-07-29
9939|137500|||||Test Hole 1||||2016-06-24|2016-07-29
9940|137514|||||Test Hole 2||||2016-06-24|2016-07-29
9941|137526|||||1||||2016-06-24|2016-07-29
9942|137536|||||Test Hole 3||||2016-06-24|2016-07-29
9943|137559|||||D101||||2016-06-24|2016-07-29
9944|137560|||||D102||||2016-06-24|2016-07-29
9945|137561|||||D103||||2016-06-24|2016-07-29
9946|137562|||||D1P1||||2016-06-24|2016-07-29
9947|137567|||||Test Hole 2||||2016-06-24|2016-07-29
9948|137568|||||H-40||||2016-06-24|2016-07-29
9949|137569|||||Test Hole 4||||2016-06-24|2016-07-29
9950|137589|||||Test Hole 1||||2016-06-24|2016-07-29
9951|137595|||||H-44||||2016-06-24|2016-07-29
9952|137613|||||M-19||||2016-06-24|2016-07-29
9953|137614|||||M-20||||2016-06-24|2016-07-29
9954|137615|||||M-21||||2016-06-24|2016-07-29
9955|137616|||||M-22||||2016-06-24|2016-07-29
9956|137617|||||M-16||||2016-06-24|2016-07-29
9957|137619|||||M-35||||2016-06-24|2016-07-29
9958|137648|||||Penitas Wildlife Preserve||||2016-06-24|2016-07-29
9959|137659|||||3||||2016-06-24|2016-07-29
9960|137660|||||4||||2016-06-24|2016-07-29
9961|137662|||||6||||2016-06-24|2016-07-29
9962|137663|||||7||||2016-06-24|2016-07-29
9963|137664|||||8||||2016-06-24|2016-07-29
9964|137680|||||S2-3A||||2016-06-24|2016-07-29
9965|137681|||||S2-4A||||2016-06-24|2016-07-29
9966|137682|||||S2-1||||2016-06-24|2016-07-29
9967|137683|||||S2-2||||2016-06-24|2016-07-29
9968|137684|||||S2-5||||2016-06-24|2016-07-29
9969|137695|||||Plant well 1||||2016-06-24|2016-07-29
9970|137699|||||L-116||||2016-06-24|2016-07-29
9971|137718|||||2||||2016-06-24|2016-07-29
9972|137761|||||Soccer Field 1||||2016-06-24|2016-07-29
9973|137809|||||M-44||||2016-06-24|2016-07-29
9974|137817|||||1||||2016-06-24|2016-07-29
9975|137818|||||2||||2016-06-24|2016-07-29
9976|137879|||||Water Well||||2016-06-24|2016-07-29
9977|137896|||||R-13||||2016-06-24|2016-07-29
9978|138136|||||ROBERT J. KLEBERG JR., TRUSTEE STILLMAN 1||||2016-06-24|2016-07-29
9979|138141|||||Ramon Cantu et al 1||||2016-06-24|2016-07-29
9980|138197|||||St. Lease 48951 East Parral Ranch 1||||2016-06-24|2016-07-29
9981|138204|||||A-2||||2016-06-24|2016-07-29
9982|138226|||||B-12||||2016-06-24|2016-07-29
9983|138248|||||C-7||||2016-06-24|2016-07-29
9984|138253|||||C-8||||2016-06-24|2016-07-29
9985|138298|||||E-20||||2016-06-24|2016-07-29
9986|138306|||||C-18||||2016-06-24|2016-07-29
9987|138314|||||J-42||||2016-06-24|2016-07-29
9988|138321|||||J-53||||2016-06-24|2016-07-29
9989|138335|||||N-28||||2016-06-24|2016-07-29
9990|138424|||||2||||2016-06-24|2016-07-29
9991|138437|||||S-11||||2016-06-24|2016-07-29
9992|138475|||||Pemelton 1||||2016-06-24|2016-07-29
9993|138526|||||2||||2016-06-24|2016-07-29
9994|138634|||||2||||2016-06-24|2016-07-29
9995|138646|||||4||||2016-06-24|2016-07-29
9996|138673|||||B well||||2016-06-24|2016-07-29
9997|138674|||||C well||||2016-06-24|2016-07-29
9998|138697|||||8859104||||2016-06-24|2016-07-29
9999|138752|||||Well E||||2016-06-24|2016-07-29
10000|138753|||||Well D||||2016-06-24|2016-07-29
10001|138754|||||P.U.B. Test Well Site F Well 2||||2016-06-24|2016-07-29
10002|138859|||||1||||2016-06-24|2016-07-29
10003|138866|||||Test Hole 21||||2016-06-24|2016-07-29
10004|138869|||||SRWA-5||||2016-06-24|2016-07-29
10005|138878|||||Test Hole 16||||2016-06-24|2016-07-29
10006|138879|||||Rancho Viejo Test Hole 1||||2016-06-24|2016-07-29
10007|138880|||||Rancho Viejo Test Hole 2||||2016-06-24|2016-07-29
10008|138881|||||Rancho Viejo Test Hole 3||||2016-06-24|2016-07-29
10009|138882|||||Rancho Viejo Test Hole 5||||2016-06-24|2016-07-29
10010|138889|||||Test Hole 11||||2016-06-24|2016-07-29
10011|138924|||||Test Hole 3||||2016-06-24|2016-07-29
10012|138925|||||Test Hole 4||||2016-06-24|2016-07-29
10013|138926|||||Test Hole 14||||2016-06-24|2016-07-29
10014|138927|||||Test Hole 15||||2016-06-24|2016-07-29
10015|138928|||||Rancho Viejo Test Hole Number 4||||2016-06-24|2016-07-29
10016|138937|||||Test Hole 10||||2016-06-24|2016-07-29
10017|138968|||||5||||2016-06-24|2016-07-29
10018|138972|||||1||||2016-06-24|2016-07-29
10019|138980|||||Test Hole 5||||2016-06-24|2016-07-29
10020|138982|||||Test Hole 18||||2016-06-24|2016-07-29
10021|138983|||||Test Hole 20||||2016-06-24|2016-07-29
10022|138986|||||A.S.R. Test Hole 3||||2016-06-24|2016-07-29
10023|138987|||||Brownsville Desalt 3 Test Hole||||2016-06-24|2016-07-29
10024|138993|||||Test Hole 2||||2016-06-24|2016-07-29
10025|138994|||||Test Hole 13||||2016-06-24|2016-07-29
10026|138995|||||A.S.R. Test Hole 2||||2016-06-24|2016-07-29
10027|138996|||||Desalt 1 Test Hole||||2016-06-24|2016-07-29
10028|138998|||||Test Hole 8||||2016-06-24|2016-07-29
10029|139004|||||Test Hole 1||||2016-06-24|2016-07-29
10030|139005|||||Test Hole 17||||2016-06-24|2016-07-29
10031|139006|||||A.S.R. Test Hole 1||||2016-06-24|2016-07-29
10032|139008|||||Test Hole 19||||2016-06-24|2016-07-29
10033|74359|177775||||||||2016-06-27|2016-06-27
10034|23116|||G0430050A||1||||2016-06-28|2017-05-10
10035|23258|||G0430009B||#2 (Dodson)||||2016-06-28|2017-05-10
10036|49301|||||||||2016-06-28|2017-05-10
10037|49384|||||1||||2016-06-28|2017-05-10
10038|49385|||||2||||2016-06-28|2017-05-10
10039|49686|||G0570016A||2||||2016-06-28|2017-05-10
10040|49752|||G0570006B||2||||2016-06-28|2017-05-10
10041|49762|||G0570013B||#2 (629 E. 3rd St. PS #3)||||2016-06-28|2017-05-10
10042|49818|||||1||||2016-06-28|2017-05-10
10043|54077|||G2010017F||Plant 2 Well 1||||2016-06-28|2017-05-10
10044|64074|||G1540003A||2||||2016-06-28|2017-05-10
10045|64075|||G0480015C||3||||2016-06-28|2017-05-10
10046|64088|||G1540008A||2||||2016-06-28|2017-05-10
10047|72177|||G0520001AX||216||||2016-06-28|2017-05-10
10048|72178|||G0520001AY||217||||2016-06-28|2017-05-10
10049|72179|||G0520001AZ||218||||2016-06-28|2017-05-10
10050|72184|||G0520001AJ||203||||2016-06-28|2017-05-10
10051|72186|||G0520001AM||206||||2016-06-28|2017-05-10
10052|72187|||G0520001AN||207||||2016-06-28|2017-05-10
10053|72188|||G0520001AO||208||||2016-06-28|2017-05-10
10054|72189|||G0520001AP||209||||2016-06-28|2017-05-10
10055|72190|||G0520001AQ||210||||2016-06-28|2017-05-10
10056|72191|||G0520001AR||211||||2016-06-28|2017-05-10
10057|72192|||G0520001AW||215||||2016-06-28|2017-05-10
10058|72200|||G0520001AH||201||||2016-06-28|2017-05-10
10059|72201|||G0520001AI||202||||2016-06-28|2017-05-10
10060|72202|||G0520001AK||204||||2016-06-28|2017-05-10
10061|72203|||G0520001AS||212||||2016-06-28|2017-05-10
10062|72204|||G0520001AT||213||||2016-06-28|2017-05-10
10063|72205|||G0520001AU||214||||2016-06-28|2017-05-10
10064|72463|||G0520001D||4||||2016-06-28|2017-05-10
10065|72464|||G0520001E||5||||2016-06-28|2017-05-10
10066|72499|||G0520001A||1||||2016-06-28|2017-05-10
10067|72500|||G0520001B||2||||2016-06-28|2017-05-10
10068|72512|||G0520001I||9||||2016-06-28|2017-05-10
10069|79465|||G0220001S||Merriwether #1||||2016-06-28|2017-05-10
10070|117490|||G0150117C||10||||2016-06-28|2017-05-10
10071|117491|||||11||||2016-06-28|2017-05-10
10072|134878|||G0660003C||3||||2016-06-28|2017-05-10
10073|119289|||G0150249R||Station 8 Well 2||||2016-06-28|2017-05-10
10074|127396|||G0070002C||Pecan Street #2||||2016-06-29|2016-07-29
10075|74941|||||Guadalupe Station #2||||2016-06-29|2016-06-29
10076|75013|||||Rock Tank Well||||2016-06-29|2016-06-29
10077|93019|270797||||||||2016-06-29|2016-06-29
10078|23280|||G0430039B||3||||2016-06-30|2017-05-10
10079|23286|||G0430026A||1||||2016-06-30|2017-05-10
10080|35465|||||20||||2016-06-30|2016-06-30
10081|35851|||||2||||2016-06-30|2016-06-30
10082|139045|396071||||Replacement #2||||2016-07-07|2016-07-07
10083|56505|||G0370002C||#3 Tena St||||2016-07-11|2017-05-10
