WaterLevelRemarkId|WaterLevelId|RemarkId|CreatedDate|LastUpdateDate
1658|624769|2||
1659|624773|2||
1660|624774|2||
1661|624777|2||
1662|624782|2||
1663|626776|4||
1664|626789|4||
1665|626815|2||
1666|626821|2||
1667|626823|2||
1668|626825|2||
1669|626826|2||
1670|626829|2||
1671|646170|4||
1672|624764|2||
1673|624771|2||
1674|624775|2||
1675|624778|2||
1676|626805|4||
1677|626814|2||
1678|626819|2||
1679|626824|2||
1680|855067|1||
1681|855076|1||
1682|855077|1||
1683|855082|1||
1684|855085|1||
1685|855089|1||
1686|855164|1||
1687|855167|1||
1688|855169|1||
1689|855185|1||
1690|855199|1||
1691|855201|1||
1692|855204|32||
1693|855213|32||
1694|855224|1||
1695|855432|30||
1696|856176|1||
1697|856185|1||
1698|856186|1||
1699|856191|1||
1700|856193|1||
1701|856180|1||
1702|856181|1||
1703|856183|1||
1704|856184|1||
1705|856188|1||
1706|856198|1||
1707|777130|20||
1708|777172|30||
1709|854434|4||
1710|855070|1||
1711|855073|1||
1712|855078|1||
1713|855086|1||
1714|855171|1||
1715|855184|32||
1716|855198|1||
1717|855202|1||
1718|855203|1||
1719|855211|2||
1720|855441|30||
1721|855945|1||
1722|856174|1||
1723|856175|1||
1724|856179|1||
1725|856187|1||
1726|856195|1||
1727|856196|1||
1728|856197|1||
1729|856199|1||
1730|856200|1||
1731|856201|1||
1732|710989|12||
1733|710994|30||
1734|711034|12||
1735|711050|12||
1736|711059|30||
1737|852757|30||
1738|852763|30||
1739|853016|30||
1740|853017|30||
1741|853024|2||
1742|853493|1||
1743|853497|1||
1744|853498|1||
1745|853499|1||
1746|853506|1||
1747|853507|1||
1748|853513|1||
1749|853514|1||
1750|777089|2||
1751|777146|21||
1752|777151|16||
1753|777156|10||
1754|779858|30||
1755|779863|19||
1756|780791|2||
1757|781820|4||
1758|781823|4||
1759|781824|4||
1760|781826|4||
1761|781831|4||
1762|857651|1||
1763|857656|1||
1764|857657|29||
1765|579655|1||
1766|854428|4||
1767|854433|4||
1768|778291|22||
1769|778351|2||
1770|779857|30||
1771|779870|3||
1772|781817|4||
1773|857827|19||
1774|857830|1||
1775|857834|1||
1776|857841|22||
1777|857851|25||
1778|857852|1||
1779|857862|4||
1780|857865|1||
1781|857866|19||
1782|857652|1||
1783|857654|1||
1784|857655|1||
1785|857660|1||
1786|857749|1||
1787|857751|1||
1788|857846|1||
1789|857847|2||
1790|857848|19||
1791|857861|2||
1792|857863|2||
1793|857869|2||
1794|857871|19||
1795|857873|25||
1796|857874|19||
1797|858104|1||
1798|858674|10||
1799|858675|20||
1800|857658|18||
1801|857822|22||
1802|857828|2||
1803|857837|1||
1804|857872|25||
1805|857879|2||
1806|711028|12||
1807|711029|12||
1808|711044|2||
1809|711047|25||
1810|711065|12||
1811|711075|12||
1812|711089|10||
1813|711091|12||
1814|711118|10||
1815|711129|2||
1816|711141|12||
1817|858669|28||
1818|858678|4||
1819|859063|30||
1820|787057|3||
1821|778272|22||
1822|778337|15||
1823|855066|1||
1824|855068|1||
1825|855069|1||
1826|855071|1||
1827|855072|1||
1828|855074|1||
1829|855075|1||
1830|855083|1||
1831|855084|1||
1832|855088|1||
1833|855165|1||
1834|855172|1||
1835|855190|1||
1836|855191|1||
1837|855200|1||
1838|855205|32||
1839|855431|30||
1840|855440|30||
1841|855443|30||
1842|710991|12||
1843|711056|12||
1844|711069|12||
1845|711082|30||
1846|711108|12||
1847|711110|12||
1848|711111|2||
1849|711125|12||
1850|711135|30||
1851|790107|1||
1852|790109|1||
1853|790110|1||
1854|859060|37||
1855|779876|30||
1856|779884|30||
1857|779894|30||
1858|781818|4||
1859|781829|4||
1860|788367|17||
1861|859062|30||
1862|859064|30||
1863|787054|2||
1864|788368|4||
1865|790108|1||
1866|790220|1||
1867|790222|1||
1868|790249|1||
1869|790250|12||
1870|790323|1||
1871|790324|1||
1872|579250|37||
1873|855944|1||
1874|855946|1||
1875|856173|1||
1876|856177|1||
1877|856178|1||
1878|856182|1||
1879|856189|1||
1880|856190|1||
1881|856192|1||
1882|856194|1||
1883|710987|12||
1884|711049|12||
1885|711090|12||
1886|711137|12||
1887|857649|1||
1888|857650|1||
1889|857653|1||
1890|857748|1||
1891|857752|1||
1892|857823|19||
1893|857829|1||
1894|857839|1||
1895|857849|1||
1896|857877|4||
1897|857880|22||
1898|858105|1||
1899|858106|1||
1900|790221|1||
1901|790247|1||
1902|790248|1||
1903|790251|1||
1904|579654|1||
1905|580053|1||
1906|580054|1||
1907|580062|1||
1908|580174|1||
1909|580190|1||
1910|580193|1||
1911|580196|1||
1912|582808|2||
1913|791583|22||
1914|791585|22||
1915|781815|4||
1916|787039|19||
1917|787045|3||
1918|787050|3||
1919|858670|10||
1920|859462|1||
1921|859464|29||
1922|859499|1||
1923|859500|1||
1924|859502|10||
1925|791588|20||
1926|791589|19||
1927|790105|1||
1928|790177|19||
1929|790255|1||
1930|790325|1||
1931|790421|20||
1932|795199|3||
1933|795203|30||
1934|795217|12||
1935|795245|30||
1936|795298|30||
1937|798902|19||
1938|799180|22||
1939|799603|19||
1940|860227|23||
1941|860231|24||
1942|860235|15||
1943|860250|30||
1944|860251|1||
1945|797854|22||
1946|798834|19||
1947|798861|19||
1948|798898|19||
1949|798907|19||
1950|798927|19||
1951|798966|28||
1952|798989|19||
1953|799002|19||
1954|791584|20||
1955|792407|4||
1956|859466|1||
1957|859475|1||
1958|859477|1||
1959|790106|1||
1960|796420|23||
1961|859463|1||
1962|859465|1||
1963|859467|1||
1964|859476|1||
1965|859479|1||
1966|859480|36||
1967|859503|36||
1968|859505|1||
1969|860228|30||
1970|860229|30||
1971|860239|2||
1972|860253|1||
1973|800688|30||
1974|802115|30||
1975|802117|30||
1976|802122|30||
1977|802124|30||
1978|860266|2||
1979|860393|1||
1980|860674|4||
1981|860675|20||
1982|860676|4||
1983|860678|22||
1984|860687|22||
1985|860962|1||
1986|860966|4||
1987|860971|1||
1988|860256|36||
1989|798916|19||
1990|798928|19||
1991|799011|19||
1992|799030|19||
1993|799035|19||
1994|799113|20||
1995|800561|6||
1996|790245|1||
1997|790246|1||
1998|790252|1||
1999|790253|1||
2000|790254|1||
2001|791587|20||
2002|791843|20||
2003|579719|1||
2004|580056|1||
2005|580057|1||
2006|580058|1||
2007|580059|1||
2008|580061|1||
2009|580188|1||
2010|580191|1||
2011|580194|1||
2012|580197|32||
2013|580199|29||
2014|802105|22||
2015|802118|30||
2016|802119|30||
2017|860261|2||
2018|860264|1||
2019|860392|1||
2020|860396|1||
2021|860399|36||
2022|860679|2||
2023|860965|1||
2024|860969|36||
2025|860993|1||
2026|860998|1||
2027|861000|36||
2028|861002|1||
2029|861108|1||
2030|861110|1||
2031|861113|1||
2032|861114|1||
2033|861115|1||
2034|861116|1||
2035|861133|30||
2036|861168|3||
2037|861185|1||
2038|861193|1||
2039|861195|1||
2040|861198|1||
2041|135305|1||
2042|135454|1||
2043|135455|1||
2044|135458|1||
2045|135463|1||
2046|135476|1||
2047|135485|1||
2048|135832|10||
2049|135842|20||
2050|135848|20||
2051|135850|1||
2052|135906|1||
2053|135915|1||
2054|135916|1||
2055|135958|1||
2056|135963|1||
2057|131061|1||
2058|131067|1||
2059|131073|1||
2060|195141|22||
2061|195501|28||
2062|195505|30||
2063|195506|30||
2064|195499|30||
2065|195503|30||
2066|195602|29||
2067|195618|25||
2068|195622|22||
2069|195630|19||
2070|187729|22||
2071|188389|1||
2072|188393|1||
2073|188395|1||
2074|188600|1||
2075|188605|1||
2076|188607|1||
2077|188611|1||
2078|159878|1||
2079|159880|1||
2080|160581|1||
2081|160586|1||
2082|160587|1||
2083|168306|10||
2084|168308|1||
2085|169776|20||
2086|192087|20||
2087|197071|1||
2088|197074|1||
2089|197493|29||
2090|197497|1||
2091|197503|1||
2092|197960|1||
2093|197962|1||
2094|198969|1||
2095|198981|1||
2096|198983|1||
2097|198986|1||
2098|198989|1||
2099|198993|1||
2100|198996|1||
2101|199098|1||
2102|199103|1||
2103|199762|1||
2104|199764|25||
2105|199765|1||
2106|199773|1||
2107|195235|19||
2108|195509|30||
2109|195611|36||
2110|195633|28||
2111|195782|25||
2112|195908|25||
2113|197069|1||
2114|197073|1||
2115|197491|1||
2116|197498|1||
2117|197500|1||
2118|197957|1||
2119|197959|1||
2120|197964|1||
2121|197966|1||
2122|195617|10||
2123|195623|19||
2124|195631|36||
2125|195634|19||
2126|195639|25||
2127|195640|36||
2128|197072|1||
2129|197075|1||
2130|197490|1||
2131|197496|1||
2132|197504|1||
2133|197505|1||
2134|197953|1||
2135|197954|1||
2136|197958|1||
2137|197965|1||
2138|197967|1||
2139|190135|1||
2140|190136|1||
2141|160798|1||
2142|160803|1||
2143|72700|1||
2144|72701|1||
2145|72744|1||
2146|72825|37||
2147|72831|15||
2148|27748|28||
2149|38390|4||
2150|38398|25||
2151|27776|22||
2152|27777|12||
2153|27893|1||
2154|37659|2||
2155|37670|12||
2156|40180|1||
2157|40394|22||
2158|40402|1||
2159|40406|1||
2160|40415|1||
2161|40433|2||
2162|40833|28||
2163|41350|4||
2164|41469|4||
2165|41472|2||
2166|41486|1||
2167|38381|4||
2168|38403|30||
2169|38404|2||
2170|38410|4||
2171|38493|29||
2172|38700|17||
2173|40414|1||
2174|40417|1||
2175|41461|2||
2176|41464|2||
2177|41466|2||
2178|41471|2||
2179|28458|28||
2180|40182|1||
2181|40401|1||
2182|40405|19||
2183|40416|36||
2184|40434|30||
2185|41462|12||
2186|41463|2||
2187|41470|2||
2188|41475|2||
2189|41487|1||
2190|41488|1||
2191|41490|1||
2192|41606|30||
2193|63636|22||
2194|63815|30||
2195|63833|1||
2196|63843|1||
2197|63961|30||
2198|63971|19||
2199|41594|1||
2200|42069|1||
2201|42087|1||
2202|6830|12||
2203|7040|1||
2204|7045|1||
2205|7047|1||
2206|7263|30||
2207|6172|10||
2208|6290|36||
2209|6296|22||
2210|6298|1||
2211|6309|1||
2212|6312|1||
2213|6821|32||
2214|6828|33||
2215|42077|1||
2216|42078|30||
2217|6833|10||
2218|66652|1||
2219|66660|1||
2220|68223|2||
2221|68230|2||
2222|69420|10||
2223|69422|1||
2224|7272|10||
2225|7278|10||
2226|7293|10||
2227|8105|12||
2228|8109|30||
2229|8240|36||
2230|8241|4||
2231|28983|1||
2232|7269|10||
2233|7281|10||
2234|7282|10||
2235|7287|30||
2236|7043|1||
2237|7044|1||
2238|7046|1||
2239|7083|35||
2240|7275|20||
2241|7292|12||
2242|8237|2||
2243|8921|17||
2244|9269|10||
2245|9286|19||
2246|8106|29||
2247|8110|21||
2248|72699|1||
2249|72830|10||
2250|72839|10||
2251|8733|20||
2252|8736|3||
2253|8738|22||
2254|8740|19||
2255|8742|19||
2256|8751|12||
2257|72695|30||
2258|72745|1||
2259|72841|10||
2260|72847|10||
2261|29500|20||
2262|8730|10||
2263|8731|19||
2264|8735|22||
2265|29725|28||
2266|29733|10||
2267|29735|36||
2268|29752|4||
2269|8758|19||
2270|8924|1||
2271|30492|28||
2272|31081|30||
2273|31082|30||
2274|9261|19||
2275|9266|29||
2276|9272|20||
2277|9278|20||
2278|9780|29||
2279|9794|18||
2280|9802|32||
2281|9803|20||
2282|9922|10||
2283|10271|30||
2284|10279|19||
2285|10305|3||
2286|10308|21||
2287|10311|28||
2288|10317|3||
2289|9243|37||
2290|9262|1||
2291|9285|3||
2292|31541|30||
2293|73645|28||
2294|73893|20||
2295|73895|22||
2296|73904|22||
2297|73905|1||
2298|73908|1||
2299|31537|22||
2300|34182|1||
2301|34389|4||
2302|34415|12||
2303|34420|4||
2304|34429|19||
2305|34610|25||
2306|34844|1||
2307|34899|31||
2308|35370|20||
2309|73889|20||
2310|73903|32||
2311|73907|1||
2312|74261|20||
2313|74262|20||
2314|74272|32||
2315|34186|25||
2316|34207|3||
2317|74259|4||
2318|74372|19||
2319|9784|20||
2320|9800|15||
2321|76317|22||
2322|76333|19||
2323|76336|1||
2324|34374|19||
2325|34375|19||
2326|34405|4||
2327|34593|2||
2328|34597|4||
2329|34605|1||
2330|34859|22||
2331|35959|4||
2332|35962|4||
2333|35964|2||
2334|74375|19||
2335|74377|19||
2336|74383|2||
2337|74386|20||
2338|74388|19||
2339|76326|10||
2340|35943|4||
2341|35945|31||
2342|36746|31||
2343|36750|21||
2344|36754|4||
2345|36760|16||
2346|36835|19||
2347|72694|32||
2348|72702|1||
2349|72743|1||
2350|72746|1||
2351|72747|1||
2352|72840|19||
2353|72843|19||
2354|36795|2||
2355|37142|19||
2356|37154|27||
2357|94754|2||
2358|95255|19||
2359|40163|32||
2360|40169|1||
2361|40173|1||
2362|40183|32||
2363|40192|32||
2364|40392|4||
2365|40395|30||
2366|40398|19||
2367|40400|4||
2368|40426|30||
2369|40428|30||
2370|40831|28||
2371|41353|3||
2372|41465|1||
2373|41610|30||
2374|42936|25||
2375|42961|2||
2376|73655|24||
2377|73666|1||
2378|73667|1||
2379|73670|1||
2380|73671|2||
2381|633997|2||
2382|627098|2||
2383|628997|3||
2384|629184|3||
2385|629257|3||
2386|633959|4||
2387|633990|2||
2388|633994|2||
2389|647962|17||
2390|650734|3||
2391|629075|3||
2392|629148|3||
2393|633989|2||
2394|633995|2||
2395|859030|23||
2396|859045|30||
2397|859047|30||
2398|792422|28||
2399|792611|10||
2400|792621|4||
2401|792630|25||
2402|792635|4||
2403|792643|10||
2404|792651|2||
2405|859380|30||
2406|859385|29||
2407|859568|25||
2408|859581|30||
2409|859583|30||
2410|859585|30||
2411|859586|30||
2412|859604|30||
2413|790496|1||
2414|790502|4||
2415|790503|30||
2416|790511|1||
2417|790514|1||
2418|790516|23||
2419|790517|20||
2420|790518|20||
2421|790521|1||
2422|792425|30||
2423|792605|4||
2424|792607|2||
2425|792655|2||
2426|792656|2||
2427|792737|2||
2428|792743|2||
2429|798469|27||
2430|798522|35||
2431|799784|20||
2432|800101|22||
2433|800428|22||
2434|800526|27||
2435|801923|30||
2436|711289|4||
2437|711290|4||
2438|712861|30||
2439|712872|30||
2440|712876|30||
2441|792793|2||
2442|859367|30||
2443|859369|4||
2444|859366|23||
2445|859368|22||
2446|859376|30||
2447|859593|30||
2448|859596|30||
2449|798521|14||
2450|801921|30||
2451|801922|2||
2452|801926|30||
2453|801927|30||
2454|801925|30||
2455|712863|31||
2456|712867|37||
2457|721112|32||
2458|860883|2||
2459|860884|2||
2460|859570|30||
2461|859590|30||
2462|859594|25||
2463|859595|30||
2464|859599|30||
2465|860076|27||
2466|860879|2||
2467|861369|1||
2468|861371|1||
2469|861374|1||
2470|861377|1||
2471|790494|1||
2472|790506|1||
2473|790509|1||
2474|790512|1||
2475|790523|1||
2476|791513|36||
2477|792414|4||
2478|792418|30||
2479|792419|30||
2480|792653|4||
2481|792765|4||
2482|580094|1||
2483|582871|18||
2484|861373|1||
2485|861375|1||
2486|712869|30||
2487|718586|19||
2488|721141|19||
2489|721171|19||
2490|721174|19||
2491|792767|2||
2492|792779|10||
2493|862371|1||
2494|862372|1||
2495|862373|1||
2496|862374|1||
2497|862375|1||
2498|862376|1||
2499|862585|1||
2500|862586|1||
2501|862588|1||
2502|862591|36||
2503|860880|4||
2504|860881|4||
2505|721189|19||
2506|721201|19||
2507|861368|1||
2508|861376|1||
2509|861385|1||
2510|862639|1||
2511|862643|1||
2512|862646|36||
2513|863724|30||
2514|863728|30||
2515|863731|30||
2516|864115|20||
2517|864129|16||
2518|864137|16||
2519|864247|1||
2520|864264|32||
2521|864270|2||
2522|864392|19||
2523|862310|10||
2524|862368|1||
2525|862370|1||
2526|862377|18||
2527|862378|1||
2528|862584|1||
2529|862590|1||
2530|862645|1||
2531|862647|1||
2532|862313|10||
2533|862366|1||
2534|862367|1||
2535|862369|1||
2536|863727|30||
2537|864117|20||
2538|864118|22||
2539|864121|19||
2540|864131|16||
2541|864157|31||
2542|864253|32||
2543|864256|36||
2544|864259|30||
2545|864386|2||
2546|863723|19||
2547|863726|30||
2548|864252|2||
2549|864255|2||
2550|864257|2||
2551|864390|19||
2552|864394|19||
2553|864395|19||
2554|801522|4||
2555|801928|30||
2556|801932|30||
2557|802277|1||
2558|802278|1||
2559|802281|1||
2560|864805|2||
2561|864817|36||
2562|864820|2||
2563|802274|1||
2564|865513|20||
2565|865594|1||
2566|865612|1||
2567|802099|1||
2568|802100|1||
2569|802272|1||
2570|802273|1||
2571|802282|1||
2572|864804|2||
2573|864808|30||
2574|864825|2||
2575|803549|1||
2576|803555|1||
2577|803558|19||
2578|803575|12||
2579|803589|19||
2580|803598|3||
2581|580095|1||
2582|580096|1||
2583|580097|1||
2584|580151|35||
2585|580277|1||
2586|580973|4||
2587|861069|1||
2588|861370|1||
2589|861372|1||
2590|861378|1||
2591|861379|1||
2592|861380|1||
2593|861381|1||
2594|861382|1||
2595|861383|1||
2596|861384|1||
2597|802275|1||
2598|802276|1||
2599|802279|1||
2600|802280|1||
2601|803548|1||
2602|803551|1||
2603|803553|1||
2604|803554|4||
2605|803559|16||
2606|803563|15||
2607|803580|3||
2608|803587|19||
2609|803592|20||
2610|803593|4||
2611|803606|15||
2612|865588|2||
2613|865593|1||
2614|865604|32||
2615|862587|1||
2616|862593|1||
2617|862640|1||
2618|862641|1||
2619|862642|1||
2620|862648|1||
2621|863730|30||
2622|863732|19||
2623|582412|35||
2624|582895|18||
2625|582901|35||
2626|804298|31||
2627|803547|1||
2628|803561|2||
2629|580272|20||
2630|580273|20||
2631|580278|4||
2632|580286|4||
2633|580962|4||
2634|582494|23||
2635|582502|35||
2636|803565|3||
2637|803571|19||
2638|803572|19||
2639|803588|19||
2640|805251|1||
2641|805252|1||
2642|726846|12||
2643|727437|12||
2644|805681|1||
2645|806110|25||
2646|806117|19||
2647|806135|19||
2648|806273|19||
2649|806276|19||
2650|806282|20||
2651|864109|1||
2652|864113|30||
2653|864120|20||
2654|864122|16||
2655|864134|19||
2656|864153|15||
2657|864160|31||
2658|864266|2||
2659|864379|2||
2660|864385|19||
2661|864396|2||
2662|804648|1||
2663|805253|1||
2664|805255|1||
2665|805259|1||
2666|805675|1||
2667|805679|1||
2668|805680|1||
2669|806100|10||
2670|806111|19||
2671|806277|19||
2672|806278|20||
2673|806280|19||
2674|806281|19||
2675|864807|4||
2676|865598|18||
2677|865606|29||
2678|865611|1||
